elec_id;district_id;parliament_id;election_date;election_type;election_mode;parliament_id_of_electing_parliament;election_hierarchy;election_round;district_votes_total
DE_NT-BT_2013__Aurich-Emden__22sep2013;DE_NT-BT_2013__Aurich-Emden;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Dresden-I__22sep2013;DE_NT-BT_2013__Dresden-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Bielefeld-Guetersloh-II__22sep2013;DE_NT-BT_2013__Bielefeld-Guetersloh-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Maerkisch-Oderland-Barnim-II__22sep2013;DE_NT-BT_2013__Maerkisch-Oderland-Barnim-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Main-Spessart__22sep2013;DE_NT-BT_2013__Main-Spessart;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Bochum-I__22sep2013;DE_NT-BT_2013__Bochum-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Stadt-Hannover-II__22sep2013;DE_NT-BT_2013__Stadt-Hannover-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Ludwigslust-Parchim-II-Nordwestmecklenburg-II-Landkreis-Rostock-I__22sep2013;DE_NT-BT_2013__Ludwigslust-Parchim-II-Nordwestmecklenburg-II-Landkreis-Rostock-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Recklinghausen-I__22sep2013;DE_NT-BT_2013__Recklinghausen-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rottweil-Tuttlingen__22sep2013;DE_NT-BT_2013__Rottweil-Tuttlingen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hamburg-Nord__22sep2013;DE_NT-BT_2013__Hamburg-Nord;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Reutlingen__22sep2013;DE_NT-BT_2013__Reutlingen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Aschaffenburg__22sep2013;DE_NT-BT_2013__Aschaffenburg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Nuernberg-Nord__22sep2013;DE_NT-BT_2013__Nuernberg-Nord;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Burgenland-Saalekreis__22sep2013;DE_NT-BT_2013__Burgenland-Saalekreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Unna-I__22sep2013;DE_NT-BT_2013__Unna-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Unterems__22sep2013;DE_NT-BT_2013__Unterems;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Reinickendorf__22sep2013;DE_NT-BT_2013__Berlin-Reinickendorf;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Steinfurt-III__22sep2013;DE_NT-BT_2013__Steinfurt-III;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Leipzig-II__22sep2013;DE_NT-BT_2013__Leipzig-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Trier__22sep2013;DE_NT-BT_2013__Trier;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Stade-I-Rotenburg-II__22sep2013;DE_NT-BT_2013__Stade-I-Rotenburg-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Heinsberg__22sep2013;DE_NT-BT_2013__Heinsberg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rastatt__22sep2013;DE_NT-BT_2013__Rastatt;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rheingau-Taunus-Limburg__22sep2013;DE_NT-BT_2013__Rheingau-Taunus-Limburg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hannover-Land-I__22sep2013;DE_NT-BT_2013__Hannover-Land-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Stadt-Osnabrueck__22sep2013;DE_NT-BT_2013__Stadt-Osnabrueck;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Coburg__22sep2013;DE_NT-BT_2013__Coburg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Herford-Minden-Luebbecke-II__22sep2013;DE_NT-BT_2013__Herford-Minden-Luebbecke-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Bautzen-I__22sep2013;DE_NT-BT_2013__Bautzen-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Oberhausen-Wesel-III__22sep2013;DE_NT-BT_2013__Oberhausen-Wesel-III;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Cloppenburg-Vechta__22sep2013;DE_NT-BT_2013__Cloppenburg-Vechta;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Gotha-Ilm-Kreis__22sep2013;DE_NT-BT_2013__Gotha-Ilm-Kreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Waldshut__22sep2013;DE_NT-BT_2013__Waldshut;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Wiesbaden__22sep2013;DE_NT-BT_2013__Wiesbaden;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Zwickau__22sep2013;DE_NT-BT_2013__Zwickau;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hannover-Land-II__22sep2013;DE_NT-BT_2013__Hannover-Land-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Saalfeld-Rudolstadt-Saale-Holzland-Kreis-Saale-Orla-Kreis__22sep2013;DE_NT-BT_2013__Saalfeld-Rudolstadt-Saale-Holzland-Kreis-Saale-Orla-Kreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Ansbach__22sep2013;DE_NT-BT_2013__Ansbach;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Esslingen__22sep2013;DE_NT-BT_2013__Esslingen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Eichsfeld-Nordhausen-Kyffhaeuserkreis__22sep2013;DE_NT-BT_2013__Eichsfeld-Nordhausen-Kyffhaeuserkreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Offenburg__22sep2013;DE_NT-BT_2013__Offenburg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Koeln-III__22sep2013;DE_NT-BT_2013__Koeln-III;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Celle-Uelzen__22sep2013;DE_NT-BT_2013__Celle-Uelzen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Marzahn-Hellersdorf__22sep2013;DE_NT-BT_2013__Berlin-Marzahn-Hellersdorf;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Pankow__22sep2013;DE_NT-BT_2013__Berlin-Pankow;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Diepholz-Nienburg-I__22sep2013;DE_NT-BT_2013__Diepholz-Nienburg-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Erlangen__22sep2013;DE_NT-BT_2013__Erlangen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Homburg__22sep2013;DE_NT-BT_2013__Homburg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Suedpfalz__22sep2013;DE_NT-BT_2013__Suedpfalz;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Tempelhof-Schoeneberg__22sep2013;DE_NT-BT_2013__Berlin-Tempelhof-Schoeneberg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Schweinfurt__22sep2013;DE_NT-BT_2013__Schweinfurt;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Calw__22sep2013;DE_NT-BT_2013__Calw;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Friesland-Wilhelmshaven-Wittmund__22sep2013;DE_NT-BT_2013__Friesland-Wilhelmshaven-Wittmund;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Emmendingen-Lahr__22sep2013;DE_NT-BT_2013__Emmendingen-Lahr;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Chemnitzer-Umland-Erzgebirgskreis-II__22sep2013;DE_NT-BT_2013__Chemnitzer-Umland-Erzgebirgskreis-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Neukoelln__22sep2013;DE_NT-BT_2013__Berlin-Neukoelln;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Saarbruecken__22sep2013;DE_NT-BT_2013__Saarbruecken;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Neuwied__22sep2013;DE_NT-BT_2013__Neuwied;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Dahme-Spreewald-Teltow-Flaeming-III-Oberspreewald-Lausitz-I__22sep2013;DE_NT-BT_2013__Dahme-Spreewald-Teltow-Flaeming-III-Oberspreewald-Lausitz-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rhein-Sieg-Kreis-I__22sep2013;DE_NT-BT_2013__Rhein-Sieg-Kreis-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Fuerth__22sep2013;DE_NT-BT_2013__Fuerth;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Pirmasens__22sep2013;DE_NT-BT_2013__Pirmasens;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hagen-Ennepe-Ruhr-Kreis-I__22sep2013;DE_NT-BT_2013__Hagen-Ennepe-Ruhr-Kreis-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Cottbus-Spree-Neisse__22sep2013;DE_NT-BT_2013__Cottbus-Spree-Neisse;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Maerkischer-Kreis-II__22sep2013;DE_NT-BT_2013__Maerkischer-Kreis-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Muelheim-Essen-I__22sep2013;DE_NT-BT_2013__Muelheim-Essen-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Neckar-Zaber__22sep2013;DE_NT-BT_2013__Neckar-Zaber;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Bergstrasse__22sep2013;DE_NT-BT_2013__Bergstrasse;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Landshut__22sep2013;DE_NT-BT_2013__Landshut;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Essen-III__22sep2013;DE_NT-BT_2013__Essen-III;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rhein-Erft-Kreis-I__22sep2013;DE_NT-BT_2013__Rhein-Erft-Kreis-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Leipzig-Land__22sep2013;DE_NT-BT_2013__Leipzig-Land;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Chemnitz__22sep2013;DE_NT-BT_2013__Chemnitz;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Tuebingen__22sep2013;DE_NT-BT_2013__Tuebingen;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Kulmbach__22sep2013;DE_NT-BT_2013__Kulmbach;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Brandenburg-an-der-Havel-Potsdam-Mittelmark-I-Havelland-III-Teltow-Flaeming-I__22sep2013;DE_NT-BT_2013__Brandenburg-an-der-Havel-Potsdam-Mittelmark-I-Havelland-III-Teltow-Flaeming-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Mettmann-I__22sep2013;DE_NT-BT_2013__Mettmann-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Ingolstadt__22sep2013;DE_NT-BT_2013__Ingolstadt;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Berlin-Lichtenberg__22sep2013;DE_NT-BT_2013__Berlin-Lichtenberg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Rotenburg-I-Heidekreis__22sep2013;DE_NT-BT_2013__Rotenburg-I-Heidekreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Vogtlandkreis__22sep2013;DE_NT-BT_2013__Vogtlandkreis;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hanau__22sep2013;DE_NT-BT_2013__Hanau;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Uckermark-Barnim-I__22sep2013;DE_NT-BT_2013__Uckermark-Barnim-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Mittelems__22sep2013;DE_NT-BT_2013__Mittelems;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Deggendorf__22sep2013;DE_NT-BT_2013__Deggendorf;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Pinneberg__22sep2013;DE_NT-BT_2013__Pinneberg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Koblenz__22sep2013;DE_NT-BT_2013__Koblenz;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Wesel-I__22sep2013;DE_NT-BT_2013__Wesel-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Mansfeld__22sep2013;DE_NT-BT_2013__Mansfeld;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Kleve__22sep2013;DE_NT-BT_2013__Kleve;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Mainz__22sep2013;DE_NT-BT_2013__Mainz;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Schwandorf__22sep2013;DE_NT-BT_2013__Schwandorf;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Aalen-Heidenheim__22sep2013;DE_NT-BT_2013__Aalen-Heidenheim;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Gross-Gerau__22sep2013;DE_NT-BT_2013__Gross-Gerau;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Nordfriesland-Dithmarschen-Nord__22sep2013;DE_NT-BT_2013__Nordfriesland-Dithmarschen-Nord;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Euskirchen-Rhein-Erft-Kreis-II__22sep2013;DE_NT-BT_2013__Euskirchen-Rhein-Erft-Kreis-II;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Pforzheim__22sep2013;DE_NT-BT_2013__Pforzheim;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Dessau-Wittenberg__22sep2013;DE_NT-BT_2013__Dessau-Wittenberg;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Traunstein__22sep2013;DE_NT-BT_2013__Traunstein;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Hameln-Pyrmont-Holzminden__22sep2013;DE_NT-BT_2013__Hameln-Pyrmont-Holzminden;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Jena-Soemmerda-Weimarer-Land-I__22sep2013;DE_NT-BT_2013__Jena-Soemmerda-Weimarer-Land-I;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Ludwigshafen-Frankenthal__22sep2013;DE_NT-BT_2013__Ludwigshafen-Frankenthal;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Muenchen-West-Mitte__22sep2013;DE_NT-BT_2013__Muenchen-West-Mitte;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_2013__Mosel-Rhein-Hunsrueck__22sep2013;DE_NT-BT_2013__Mosel-Rhein-Hunsrueck;DE_NT-BT_2013;22sep2013;regular;popular;;main-election;1;
DE_NT-BT_1983__Duesseldorf-II__06mar1983;DE_NT-BT_1983__Duesseldorf-II;DE_NT-BT_1983;06mar1983;early;popular;;main-election;1;
DE_NT-BT_1980__Duesseldorf-II__05oct1980;DE_NT-BT_1980__Duesseldorf-II;DE_NT-BT_1980;05oct1980;regular;popular;;main-election;1;
DE_NT-BT_1965__Duesseldorf-II__19sep1965;DE_NT-BT_1965__Duesseldorf-II;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1976__Duesseldorf-III__03oct1976;DE_NT-BT_1976__Duesseldorf-III;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1976__Duesseldorf-II__03oct1976;DE_NT-BT_1976__Duesseldorf-II;DE_NT-BT_1976;03oct1976;regular;popular;;main-election;1;
DE_NT-BT_1965__Duesseldorf-III__19sep1965;DE_NT-BT_1965__Duesseldorf-III;DE_NT-BT_1965;19sep1965;regular;popular;;main-election;1;
DE_NT-BT_1994__Duesseldorf-II__16oct1994;DE_NT-BT_1994__Duesseldorf-II;DE_NT-BT_1994;16oct1994;regular;popular;;main-election;1;
DE_NT-BT_1987__Duesseldorf-II__25jan1987;DE_NT-BT_1987__Duesseldorf-II;DE_NT-BT_1987;25jan1987;regular;popular;;main-election;1;
DE_NT-BT_2005__Duesseldorf-II__18sep2005;DE_NT-BT_2005__Duesseldorf-II;DE_NT-BT_2005;18sep2005;early;popular;;main-election;1;
DE_NT-BT_2002__Duesseldorf-II__22sep2002;DE_NT-BT_2002__Duesseldorf-II;DE_NT-BT_2002;22sep2002;regular;popular;;main-election;1;
DE_NT-BT_1998__Duesseldorf-II__27sep1998;DE_NT-BT_1998__Duesseldorf-II;DE_NT-BT_1998;27sep1998;regular;popular;;main-election;1;
DE_NT-BT_1990__Duesseldorf-II__02dec1990;DE_NT-BT_1990__Duesseldorf-II;DE_NT-BT_1990;02dec1990;regular;popular;;main-election;1;
DE_NT-BT_2009__Duesseldorf-II__27sep2009;DE_NT-BT_2009__Duesseldorf-II;DE_NT-BT_2009;27sep2009;regular;popular;;main-election;1;
DE_NT-BT_1969__Duesseldorf-II__28sep1969;DE_NT-BT_1969__Duesseldorf-II;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1969__Duesseldorf-III__28sep1969;DE_NT-BT_1969__Duesseldorf-III;DE_NT-BT_1969;28sep1969;regular;popular;;main-election;1;
DE_NT-BT_1972__Duesseldorf-II__19nov1972;DE_NT-BT_1972__Duesseldorf-II;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
DE_NT-BT_1972__Duesseldorf-III__19nov1972;DE_NT-BT_1972__Duesseldorf-III;DE_NT-BT_1972;19nov1972;early;popular;;main-election;1;
CH_NT-SR_1999__Aargau__24oct1999;CH_NT-SR_1999__Aargau;CH_NT-SR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-SR_1967__Aargau__19oct1967;CH_NT-SR_1967__Aargau;CH_NT-SR_1967;19oct1967;;;;;;
CH_NT-SR_1987__Aargau__18oct1987;CH_NT-SR_1987__Aargau;CH_NT-SR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-SR_1979__Aargau__21oct1979;CH_NT-SR_1979__Aargau;CH_NT-SR_1979;21oct1979;regular;popular;;main-election;1;
CH_NT-SR_1983__Aargau__23oct1983;CH_NT-SR_1983__Aargau;CH_NT-SR_1983;23oct1983;regular;popular;;main-election;1;
CH_NT-SR_1991__Aargau__20oct1991;CH_NT-SR_1991__Aargau;CH_NT-SR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-SR_1995__Aargau__22oct1995;CH_NT-SR_1995__Aargau;CH_NT-SR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-SR_2003__Aargau__19oct2003;CH_NT-SR_2003__Aargau;CH_NT-SR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-SR_1971__Aargau__31oct1971;CH_NT-SR_1971__Aargau;CH_NT-SR_1971;31oct1971;regular;popular;;main-election;1;
CH_NT-SR_1975__Aargau__26oct1975;CH_NT-SR_1975__Aargau;CH_NT-SR_1975;26oct1975;regular;popular;;main-election;1;
CH_NT-SR_1979__Appenzell-A-RH__21oct1979;CH_NT-SR_1979__Appenzell-A-RH;CH_NT-SR_1979;21oct1979;regular;popular;;main-election;1;
CH_NT-SR_1975__Appenzell-A-RH__26oct1975;CH_NT-SR_1975__Appenzell-A-RH;CH_NT-SR_1975;26oct1975;regular;popular;;main-election;1;
CH_NT-SR_2003__Appenzell-A-RH__19oct2003;CH_NT-SR_2003__Appenzell-A-RH;CH_NT-SR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-SR_1999__Appenzell-A-RH__24oct1999;CH_NT-SR_1999__Appenzell-A-RH;CH_NT-SR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-SR_1971__Appenzell-A-RH__31oct1971;CH_NT-SR_1971__Appenzell-A-RH;CH_NT-SR_1971;31oct1971;regular;popular;;main-election;1;
CH_NT-SR_1967__Appenzell-A-RH__19oct1967;CH_NT-SR_1967__Appenzell-A-RH;CH_NT-SR_1967;19oct1967;;;;;;
CH_NT-SR_1991__Appenzell-A-RH__20oct1991;CH_NT-SR_1991__Appenzell-A-RH;CH_NT-SR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-SR_1995__Appenzell-A-RH__22oct1995;CH_NT-SR_1995__Appenzell-A-RH;CH_NT-SR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-SR_1987__Appenzell-A-RH__18oct1987;CH_NT-SR_1987__Appenzell-A-RH;CH_NT-SR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-SR_1983__Appenzell-A-RH__23oct1983;CH_NT-SR_1983__Appenzell-A-RH;CH_NT-SR_1983;23oct1983;regular;popular;;main-election;1;
CH_NT-SR_1971__Appenzell-I-RH__31oct1971;CH_NT-SR_1971__Appenzell-I-RH;CH_NT-SR_1971;31oct1971;;;;;;
CH_NT-SR_1963__Appenzell-I-RH__27oct1963;CH_NT-SR_1963__Appenzell-I-RH;CH_NT-SR_1963;27oct1963;;;;;;
CH_NT-SR_1979__Basel-Landschaft__21oct1979;CH_NT-SR_1979__Basel-Landschaft;CH_NT-SR_1979;21oct1979;regular;popular;;main-election;1;
CH_NT-SR_1983__Basel-Landschaft__23oct1983;CH_NT-SR_1983__Basel-Landschaft;CH_NT-SR_1983;23oct1983;regular;popular;;main-election;1;
CH_NT-SR_1975__Basel-Landschaft__26oct1975;CH_NT-SR_1975__Basel-Landschaft;CH_NT-SR_1975;26oct1975;regular;popular;;main-election;1;
CH_NT-SR_1995__Basel-Landschaft__22oct1995;CH_NT-SR_1995__Basel-Landschaft;CH_NT-SR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-SR_1991__Basel-Landschaft__20oct1991;CH_NT-SR_1991__Basel-Landschaft;CH_NT-SR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-SR_1987__Basel-Landschaft__18oct1987;CH_NT-SR_1987__Basel-Landschaft;CH_NT-SR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-SR_2003__Basel-Landschaft__19oct2003;CH_NT-SR_2003__Basel-Landschaft;CH_NT-SR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-SR_1999__Basel-Landschaft__24oct1999;CH_NT-SR_1999__Basel-Landschaft;CH_NT-SR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-SR_1971__Basel-Landschaft__31oct1971;CH_NT-SR_1971__Basel-Landschaft;CH_NT-SR_1971;31oct1971;regular;popular;;main-election;1;
CH_NT-SR_1967__Basel-Landschaft__19oct1967;CH_NT-SR_1967__Basel-Landschaft;CH_NT-SR_1967;19oct1967;;;;;;
CH_NT-SR_1999__Basel-Stadt__24oct1999;CH_NT-SR_1999__Basel-Stadt;CH_NT-SR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-SR_2003__Basel-Stadt__19oct2003;CH_NT-SR_2003__Basel-Stadt;CH_NT-SR_2003;19oct2003;regular;popular;;main-election;1;
CH_NT-SR_1991__Basel-Stadt__20oct1991;CH_NT-SR_1991__Basel-Stadt;CH_NT-SR_1991;20oct1991;regular;popular;;main-election;1;
CH_NT-SR_1967__Basel-Stadt__19oct1967;CH_NT-SR_1967__Basel-Stadt;CH_NT-SR_1967;19oct1967;;;;;;
CH_NT-SR_1995__Basel-Stadt__22oct1995;CH_NT-SR_1995__Basel-Stadt;CH_NT-SR_1995;22oct1995;regular;popular;;main-election;1;
CH_NT-SR_1983__Basel-Stadt__23oct1983;CH_NT-SR_1983__Basel-Stadt;CH_NT-SR_1983;23oct1983;regular;popular;;main-election;1;
CH_NT-SR_1987__Basel-Stadt__18oct1987;CH_NT-SR_1987__Basel-Stadt;CH_NT-SR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-SR_1979__Basel-Stadt__21oct1979;CH_NT-SR_1979__Basel-Stadt;CH_NT-SR_1979;21oct1979;regular;popular;;main-election;1;
CH_NT-SR_1975__Basel-Stadt__26oct1975;CH_NT-SR_1975__Basel-Stadt;CH_NT-SR_1975;26oct1975;regular;popular;;main-election;1;
CH_NT-SR_1971__Basel-Stadt__31oct1971;CH_NT-SR_1971__Basel-Stadt;CH_NT-SR_1971;31oct1971;regular;popular;;main-election;1;
CH_NT-SR_1999__Bern__24oct1999;CH_NT-SR_1999__Bern;CH_NT-SR_1999;24oct1999;regular;popular;;main-election;1;
CH_NT-SR_1987__Bern__18oct1987;CH_NT-SR_1987__Bern;CH_NT-SR_1987;18oct1987;regular;popular;;main-election;1;
CH_NT-SR_1995__Bern__22oct1995;CH_NT-SR_1995__Bern;CH_NT-SR_1995;22oct1995;regular;popular;;main-election;1;
